PASSENGERS,FREIGHT,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,MONTH,CLASS
0.00,0.00,290.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12896,LBB,10140,ABQ,2,L
0.00,0.00,293.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge","Western Air Charter, Inc.  d/b/a  Jet Edge",12191,HOU,13061,LRD,5,L
0.00,0.00,295.00,C5,CommuteAir LLC dba CommuteAir,CommuteAir LLC dba CommuteAir,12896,LBB,11540,ELP,1,F
0.00,0.00,301.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,AEX,11789,FTW,6,L
0.00,0.00,301.00,UA,United Air Lines Inc.,United Air Lines Inc.,13061,LRD,12266,IAH,1,F
0.00,0.00,305.00,UA,United Air Lines Inc.,United Air Lines Inc.,12266,IAH,13495,MSY,8,F
0.00,0.00,305.00,UA,United Air Lines Inc.,United Air Lines Inc.,13495,MSY,12266,IAH,4,F
0.00,0.00,305.00,UA,United Air Lines Inc.,United Air Lines Inc.,13495,MSY,12266,IAH,5,F
0.00,0.00,305.00,UA,United Air Lines Inc.,United Air Lines Inc.,13495,MSY,12266,IAH,7,F
0.00,0.00,305.00,UA,United Air Lines Inc.,United Air Lines Inc.,13495,MSY,12266,IAH,9,F
0.00,0.00,305.00,YX,Republic Airline,Republic Airline,12266,IAH,13495,MSY,6,F
0.00,0.00,305.00,YX,Republic Airline,Republic Airline,13495,MSY,12266,IAH,1,F
0.00,0.00,305.00,YX,Republic Airline,Republic Airline,13495,MSY,12266,IAH,5,F
0.00,0.00,309.00,YV,Mesa Airlines Inc.,Mesa Airlines Inc.,13158,MAF,11298,DFW,10,F
0.00,0.00,312.00,UA,United Air Lines Inc.,United Air Lines Inc.,10279,AMA,11298,DFW,6,F
0.00,0.00,313.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,AEX,11982,GRK,8,L
0.00,0.00,314.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10423,AUS,10185,AEX,3,L
0.00,0.00,316.00,UA,United Air Lines Inc.,United Air Lines Inc.,12266,IAH,13256,MFE,2,F
0.00,0.00,316.00,UA,United Air Lines Inc.,United Air Lines Inc.,13256,MFE,12266,IAH,7,F
0.00,0.00,324.00,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC","Eastern Airlines f/k/a Dynamic Airways, LLC",10466,AZA,10615,BIF,6,L
0.00,0.00,333.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11982,GRK,12206,HRL,7,L
0.00,0.00,333.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,11982,GRK,8,L
0.00,0.00,339.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13851,OKC,11049,CLL,5,L
0.00,0.00,346.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,12896,LBB,2,L
0.00,0.00,346.00,AMQ,Ameristar Air Cargo,Ameristar Air Cargo,11415,DRT,10171,ADS,3,P
0.00,0.00,347.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12891,LAW,14683,SAT,9,L
0.00,0.00,347.00,YV,Mesa Airlines Inc.,Mesa Airlines Inc.,11540,ELP,14107,PHX,6,F
0.00,0.00,359.00,C5,CommuteAir LLC dba CommuteAir,CommuteAir LLC dba CommuteAir,10279,AMA,11292,DEN,7,F
0.00,0.00,359.00,UA,United Air Lines Inc.,United Air Lines Inc.,10279,AMA,11292,DEN,7,F
0.00,0.00,359.00,UA,United Air Lines Inc.,United Air Lines Inc.,10279,AMA,11292,DEN,8,F
0.00,0.00,368.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,BTR,10155,ACT,3,L
0.00,0.00,369.00,C5,CommuteAir LLC dba CommuteAir,CommuteAir LLC dba CommuteAir,12278,ICT,12896,LBB,5,F
0.00,0.00,369.00,C5,CommuteAir LLC dba CommuteAir,CommuteAir LLC dba CommuteAir,12278,ICT,12896,LBB,6,F
0.00,0.00,374.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,10185,AEX,3,L
0.00,0.00,374.00,C5,CommuteAir LLC dba CommuteAir,CommuteAir LLC dba CommuteAir,11140,CRP,12951,LFT,1,F
0.00,0.00,374.00,UA,United Air Lines Inc.,United Air Lines Inc.,12266,IAH,12992,LIT,7,F
0.00,0.00,380.00,AMQ,Ameristar Air Cargo,Ameristar Air Cargo,12598,JZT,13061,LRD,5,P
0.00,0.00,380.00,AMQ,Ameristar Air Cargo,Ameristar Air Cargo,12598,JZT,13061,LRD,6,P
0.00,0.00,380.00,AMQ,Ameristar Air Cargo,Ameristar Air Cargo,13061,LRD,12598,JZT,5,P
0.00,0.00,386.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15074,SWO,11049,CLL,2,L
0.00,0.00,393.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14842,SJT,12206,HRL,6,L
0.00,0.00,395.00,C5,CommuteAir LLC dba CommuteAir,CommuteAir LLC dba CommuteAir,13851,OKC,12266,IAH,7,F
0.00,0.00,396.00,AMQ,Ameristar Air Cargo,Ameristar Air Cargo,10194,AFW,13061,LRD,9,P
0.00,0.00,396.00,X9,Omni Air International LLC,Omni Air International LLC,10194,AFW,13061,LRD,2,L
0.00,0.00,396.00,X9,Omni Air International LLC,Omni Air International LLC,10194,AFW,13061,LRD,3,L
0.00,0.00,396.00,X9,Omni Air International LLC,Omni Air International LLC,13061,LRD,10194,AFW,2,L
0.00,0.00,396.00,X9,Omni Air International LLC,Omni Air International LLC,13061,LRD,10194,AFW,3,L
0.00,0.00,397.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge","Western Air Charter, Inc.  d/b/a  Jet Edge",13061,LRD,11259,DAL,5,L
0.00,0.00,397.00,AMQ,Ameristar Air Cargo,Ameristar Air Cargo,13061,LRD,11259,DAL,7,P
0.00,0.00,397.00,AMQ,Ameristar Air Cargo,Ameristar Air Cargo,13061,LRD,11259,DAL,9,P
0.00,0.00,397.00,KLQ,Kalitta Charters II,Kalitta Charters II,11259,DAL,13061,LRD,3,P
0.00,0.00,397.00,KLQ,Kalitta Charters II,Kalitta Charters II,11259,DAL,13061,LRD,5,P
0.00,0.00,397.00,KLQ,Kalitta Charters II,Kalitta Charters II,11259,DAL,13061,LRD,7,L
0.00,0.00,397.00,KLQ,Kalitta Charters II,Kalitta Charters II,11259,DAL,13061,LRD,8,P
0.00,0.00,397.00,KLQ,Kalitta Charters II,Kalitta Charters II,11259,DAL,13061,LRD,9,P
0.00,0.00,397.00,KLQ,Kalitta Charters II,Kalitta Charters II,13061,LRD,11259,DAL,6,P
0.00,0.00,399.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,BTR,11982,GRK,8,L
0.00,0.00,407.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13851,OKC,14683,SAT,5,L
0.00,0.00,407.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,13851,OKC,5,L
0.00,0.00,410.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11049,CLL,15919,XNA,5,L
0.00,0.00,412.00,AMQ,Ameristar Air Cargo,Ameristar Air Cargo,11430,DTO,13061,LRD,1,P
0.00,0.00,412.00,AMQ,Ameristar Air Cargo,Ameristar Air Cargo,13061,LRD,11430,DTO,6,P
0.00,0.00,412.00,AMQ,Ameristar Air Cargo,Ameristar Air Cargo,13061,LRD,11430,DTO,8,L
0.00,0.00,416.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12278,ICT,10155,ACT,2,L
0.00,0.00,421.00,X9,Omni Air International LLC,Omni Air International LLC,10194,AFW,11726,FOE,2,L
0.00,0.00,421.00,X9,Omni Air International LLC,Omni Air International LLC,11726,FOE,10194,AFW,2,L
0.00,0.00,429.00,C5,CommuteAir LLC dba CommuteAir,CommuteAir LLC dba CommuteAir,12266,IAH,13158,MAF,7,F
0.00,0.00,434.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11259,DAL,13290,MHK,3,L
0.00,0.00,434.00,XP,TEM Enterprises dba  Avelo Airlines,TEM Enterprises dba  Avelo Airlines,13290,MHK,11259,DAL,1,L
0.00,0.00,438.00,YX,Republic Airline,Republic Airline,15919,XNA,12266,IAH,6,F
0.00,0.00,440.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge","Western Air Charter, Inc.  d/b/a  Jet Edge",11219,CXO,12896,LBB,1,L
0.00,0.00,444.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,10781,BTR,4,L
0.00,0.00,444.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,10781,BTR,7,L
0.00,0.00,444.00,AMQ,Ameristar Air Cargo,Ameristar Air Cargo,10781,BTR,14683,SAT,6,P
0.00,0.00,444.00,C5,CommuteAir LLC dba CommuteAir,CommuteAir LLC dba CommuteAir,12896,LBB,13061,LRD,5,F
0.00,0.00,444.00,UA,United Air Lines Inc.,United Air Lines Inc.,13495,MSY,10423,AUS,9,F
0.00,0.00,447.00,UA,United Air Lines Inc.,United Air Lines Inc.,13495,MSY,11298,DFW,4,F
0.00,0.00,449.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10194,AFW,13341,MKC,3,L
0.00,0.00,451.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11259,DAL,13341,MKC,3,L
0.00,0.00,454.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,11789,FTW,3,L
0.00,0.00,458.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge","Western Air Charter, Inc.  d/b/a  Jet Edge",13655,NEW,10423,AUS,5,L
0.00,0.00,461.00,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC","Eastern Airlines f/k/a Dynamic Airways, LLC",11259,DAL,13198,MCI,6,L
0.00,0.00,462.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10423,AUS,15919,XNA,2,L
0.00,0.00,463.00,C5,CommuteAir LLC dba CommuteAir,CommuteAir LLC dba CommuteAir,15919,XNA,12896,LBB,4,F
0.00,0.00,464.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15074,SWO,14683,SAT,2,L
0.00,0.00,465.00,N8,National Air Cargo Group Inc d/ba National Airlines,National Air Cargo Group Inc d/ba National Airlines,11982,GRK,12448,JAN,8,L
0.00,0.00,468.00,YX,Republic Airline,Republic Airline,13244,MEM,12266,IAH,7,F
0.00,0.00,473.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge","Western Air Charter, Inc.  d/b/a  Jet Edge",10423,AUS,14577,ROG,2,L
0.00,0.00,474.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12896,LBB,13290,MHK,1,L
0.00,0.00,480.00,C5,CommuteAir LLC dba CommuteAir,CommuteAir LLC dba CommuteAir,12896,LBB,11140,CRP,1,F
0.00,0.00,481.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10155,ACT,13244,MEM,2,L
0.00,0.00,482.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,11049,CLL,3,L
0.00,0.00,485.00,AMQ,Ameristar Air Cargo,Ameristar Air Cargo,13785,NYL,11540,ELP,1,P
0.00,0.00,486.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,15374,TUP,11298,DFW,6,L
0.00,0.00,490.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,15664,VWS,13158,MAF,6,L
0.00,0.00,492.00,C5,CommuteAir LLC dba CommuteAir,CommuteAir LLC dba CommuteAir,13158,MAF,14814,SHV,6,F
0.00,0.00,492.00,UA,United Air Lines Inc.,United Air Lines Inc.,11109,COS,11540,ELP,5,F
0.00,0.00,495.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,BTR,12206,HRL,1,L
0.00,0.00,495.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,10781,BTR,3,L
0.00,0.00,495.00,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10185,AEX,13256,MFE,8,L
0.00,0.00,496.00,KLQ,Kalitta Charters II,Kalitta Charters II,11540,ELP,14683,SAT,1,P
0.00,0.00,496.00,KLQ,Kalitta Charters II,Kalitta Charters II,14683,SAT,11540,ELP,1,P
0.00,0.00,496.00,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",14683,SAT,11540,ELP,5,L
0.00,0.00,497.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,10615,BIF,6,L
0.00,0.00,497.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,10615,BIF,8,L
0.00,0.00,497.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,10615,BIF,9,L
0.00,0.00,497.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,10615,BIF,10,L
0.00,0.00,500.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11298,DFW,11973,GPT,6,L
0.00,0.00,506.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11789,FTW,15374,TUP,1,L
0.00,0.00,509.00,KLQ,Kalitta Charters II,Kalitta Charters II,11540,ELP,13061,LRD,4,P
0.00,0.00,509.00,KLQ,Kalitta Charters II,Kalitta Charters II,11540,ELP,13061,LRD,5,P
0.00,0.00,509.00,KLQ,Kalitta Charters II,Kalitta Charters II,11540,ELP,13061,LRD,7,L
0.00,0.00,509.00,KLQ,Kalitta Charters II,Kalitta Charters II,11540,ELP,13061,LRD,8,P
0.00,0.00,509.00,KLQ,Kalitta Charters II,Kalitta Charters II,11540,ELP,13061,LRD,9,P
0.00,0.00,509.00,KLQ,Kalitta Charters II,Kalitta Charters II,13061,LRD,11540,ELP,1,P
0.00,0.00,509.00,KLQ,Kalitta Charters II,Kalitta Charters II,13061,LRD,11540,ELP,9,P
0.00,0.00,509.00,L2,Lynden Air Cargo Airlines,Lynden Air Cargo Airlines,13061,LRD,11540,ELP,7,P
0.00,0.00,509.00,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",11540,ELP,13061,LRD,3,L
0.00,0.00,509.00,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",13061,LRD,11540,ELP,2,L
0.00,0.00,509.00,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",13061,LRD,11540,ELP,3,L
0.00,0.00,512.00,YV,Mesa Airlines Inc.,Mesa Airlines Inc.,12992,LIT,14683,SAT,1,F
0.00,0.00,517.00,UA,United Air Lines Inc.,United Air Lines Inc.,12266,IAH,10279,AMA,6,F
0.00,0.00,517.00,UA,United Air Lines Inc.,United Air Lines Inc.,12266,IAH,10279,AMA,8,F
0.00,0.00,521.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,13495,MSY,1,L
0.00,0.00,524.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,15919,XNA,5,L
0.00,0.00,524.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,15919,XNA,6,L
0.00,0.00,528.00,UA,United Air Lines Inc.,United Air Lines Inc.,10423,AUS,11540,ELP,6,F
0.00,0.00,530.00,C5,CommuteAir LLC dba CommuteAir,CommuteAir LLC dba CommuteAir,11921,GJT,12896,LBB,1,F
0.00,0.00,530.00,C5,CommuteAir LLC dba CommuteAir,CommuteAir LLC dba CommuteAir,12896,LBB,11921,GJT,1,F
0.00,0.00,531.00,AMQ,Ameristar Air Cargo,Ameristar Air Cargo,11259,DAL,15043,SUS,4,P
0.00,0.00,534.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,12448,JAN,10,L
0.00,0.00,536.00,KLQ,Kalitta Charters II,Kalitta Charters II,11540,ELP,10194,AFW,5,P
0.00,0.00,536.00,X9,Omni Air International LLC,Omni Air International LLC,10194,AFW,11540,ELP,4,L
0.00,0.00,536.00,X9,Omni Air International LLC,Omni Air International LLC,11540,ELP,10194,AFW,5,L
0.00,0.00,542.00,UA,United Air Lines Inc.,United Air Lines Inc.,12266,IAH,12278,ICT,4,F
0.00,0.00,542.00,UA,United Air Lines Inc.,United Air Lines Inc.,12266,IAH,12278,ICT,8,F
0.00,0.00,542.00,UA,United Air Lines Inc.,United Air Lines Inc.,12266,IAH,12278,ICT,9,F
0.00,0.00,542.00,XP,TEM Enterprises dba  Avelo Airlines,TEM Enterprises dba  Avelo Airlines,12266,IAH,12278,ICT,4,L
0.00,0.00,544.00,AMQ,Ameristar Air Cargo,Ameristar Air Cargo,11430,DTO,11540,ELP,1,P
0.00,0.00,545.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15153,TCL,11049,CLL,3,L
0.00,0.00,546.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11259,DAL,15016,STL,4,L
0.00,0.00,547.00,AMQ,Ameristar Air Cargo,Ameristar Air Cargo,12598,JZT,11540,ELP,5,P
0.00,0.00,551.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13341,MKC,12896,LBB,3,L
0.00,0.00,552.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge","Western Air Charter, Inc.  d/b/a  Jet Edge",11259,DAL,13029,LNK,4,L
0.00,0.00,552.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge","Western Air Charter, Inc.  d/b/a  Jet Edge",13029,LNK,11259,DAL,8,L
0.00,0.00,553.00,UA,United Air Lines Inc.,United Air Lines Inc.,12266,IAH,13277,MGM,8,F
0.00,0.00,557.00,C5,CommuteAir LLC dba CommuteAir,CommuteAir LLC dba CommuteAir,12206,HRL,12177,HOB,5,F
0.00,0.00,559.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10423,AUS,13244,MEM,1,L
0.00,0.00,559.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,10423,AUS,1,L
0.00,0.00,562.00,KLQ,Kalitta Charters II,Kalitta Charters II,11259,DAL,11540,ELP,7,L
0.00,0.00,562.00,UA,United Air Lines Inc.,United Air Lines Inc.,12266,IAH,10599,BHM,7,F
0.00,0.00,562.00,UA,United Air Lines Inc.,United Air Lines Inc.,12266,IAH,10599,BHM,8,F
0.00,0.00,563.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,12278,ICT,1,L
0.00,0.00,568.00,UA,United Air Lines Inc.,United Air Lines Inc.,12888,LAR,12896,LBB,9,L
0.00,0.00,569.00,UA,United Air Lines Inc.,United Air Lines Inc.,11298,DFW,10140,ABQ,7,F
0.00,0.00,570.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge","Western Air Charter, Inc.  d/b/a  Jet Edge",11481,ECP,12191,HOU,7,L
0.00,0.00,570.00,C5,CommuteAir LLC dba CommuteAir,CommuteAir LLC dba CommuteAir,12896,LBB,12206,HRL,1,F
0.00,0.00,570.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11481,ECP,12191,HOU,6,L
0.00,0.00,581.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,14107,PHX,13158,MAF,2,L
0.00,0.00,581.00,UA,United Air Lines Inc.,United Air Lines Inc.,14107,PHX,13158,MAF,5,F
0.00,0.00,583.00,C5,CommuteAir LLC dba CommuteAir,CommuteAir LLC dba CommuteAir,12177,HOB,10747,BRO,1,F
0.00,0.00,583.00,UA,United Air Lines Inc.,United Air Lines Inc.,13871,OMA,11298,DFW,1,F
0.00,0.00,583.00,UA,United Air Lines Inc.,United Air Lines Inc.,13871,OMA,11298,DFW,4,F
0.00,0.00,588.00,C5,CommuteAir LLC dba CommuteAir,CommuteAir LLC dba CommuteAir,11122,CPR,10279,AMA,6,F
0.00,0.00,588.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,14107,PHX,12896,LBB,1,L
0.00,0.00,592.00,UA,United Air Lines Inc.,United Air Lines Inc.,11109,COS,11298,DFW,7,F
0.00,0.00,592.00,UA,United Air Lines Inc.,United Air Lines Inc.,11298,DFW,11109,COS,4,F
0.00,0.00,592.00,UA,United Air Lines Inc.,United Air Lines Inc.,11298,DFW,11109,COS,8,F
0.00,0.00,593.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,14107,PHX,16853,1TX,8,L
0.00,0.00,593.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,16853,1TX,14107,PHX,8,L
0.00,0.00,597.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13341,MKC,11049,CLL,3,L
0.00,0.00,597.00,YV,Mesa Airlines Inc.,Mesa Airlines Inc.,10599,BHM,11298,DFW,8,F
0.00,0.00,608.00,C5,CommuteAir LLC dba CommuteAir,CommuteAir LLC dba CommuteAir,12992,LIT,13158,MAF,6,F
0.00,0.00,609.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,10140,ABQ,3,L
0.00,0.00,609.00,UA,United Air Lines Inc.,United Air Lines Inc.,10140,ABQ,14683,SAT,5,F
0.00,0.00,611.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge","Western Air Charter, Inc.  d/b/a  Jet Edge",12896,LBB,14237,PRC,9,L
0.00,0.00,613.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,12574,TN8,11259,DAL,9,L
0.00,0.00,613.00,X9,Omni Air International LLC,Omni Air International LLC,12187,HOP,10194,AFW,3,L
0.00,0.00,619.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13290,MHK,10423,AUS,2,L
0.00,0.00,619.00,UA,United Air Lines Inc.,United Air Lines Inc.,10423,AUS,10140,ABQ,7,F
0.00,0.00,619.00,UA,United Air Lines Inc.,United Air Lines Inc.,10423,AUS,10140,ABQ,8,F
0.00,0.00,621.00,C5,CommuteAir LLC dba CommuteAir,CommuteAir LLC dba CommuteAir,14783,SGF,13158,MAF,6,F
0.00,0.00,621.00,C5,CommuteAir LLC dba CommuteAir,CommuteAir LLC dba CommuteAir,14783,SGF,13158,MAF,7,F
0.00,0.00,623.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,BNA,11259,DAL,2,L
0.00,0.00,624.00,UA,United Air Lines Inc.,United Air Lines Inc.,11298,DFW,11423,DSM,4,F
0.00,0.00,625.00,UA,United Air Lines Inc.,United Air Lines Inc.,13244,MEM,14683,SAT,1,F
